# (x y) dist_from_charge phi Ex Ey Ez
3.300000000000000000e+01 3.900000000000000000e+01 1.612451549659709826e+01 2.780340815507763796e+00 -2.718956860802927006e-04 -1.453606405108001914e-04 -8.540531687461008770e-07
3.400000000000000000e+01 3.900000000000000000e+01 1.664331697709323876e+01 2.812008753093669267e+00 -2.460732621085033860e-04 -1.483673393290521050e-04 -8.210619261645249467e-07
3.500000000000000000e+01 3.900000000000000000e+01 1.720465053408525335e+01 2.845179727162030048e+00 -2.213581133927277744e-04 -1.490011792760650815e-04 -7.849015799321146583e-07
3.600000000000000000e+01 3.900000000000000000e+01 1.780449381476485726e+01 2.879450886938640597e+00 -1.980509495913720767e-04 -1.477861092976763893e-04 -7.458110783532638510e-07
3.700000000000000000e+01 3.900000000000000000e+01 1.843908891458577415e+01 2.914472808805103732e+00 -1.763009935784208213e-04 -1.452026465370018704e-04 -7.039286019351565990e-07
3.800000000000000000e+01 3.900000000000000000e+01 1.910497317454279909e+01 2.949948676791245727e+00 -1.561509941868313581e-04 -1.416755114153352797e-04 -6.595033766622609289e-07
3.900000000000000000e+01 3.900000000000000000e+01 1.979898987322333070e+01 2.985630919895231106e+00 -1.375611946277440628e-04 -1.375611946277438460e-04 -6.126904984416143077e-07
4.000000000000000000e+01 3.900000000000000000e+01 2.051828452868319275e+01 3.021316416841191010e+00 -1.204433807465894474e-04 -1.331556128548528391e-04 -5.637402960547918673e-07
4.100000000000000000e+01 3.900000000000000000e+01 2.126029162546929996e+01 3.056841089916115806e+00 -1.046737797000119171e-04 -1.286929048941049805e-04 -5.128178756615489609e-07
4.200000000000000000e+01 3.900000000000000000e+01 2.202271554554523902e+01 3.092074445468741661e+00 -9.011440605865607151e-05 -1.243602647225335619e-04 -4.601673068137268098e-07
4.300000000000000000e+01 3.900000000000000000e+01 2.280350850198275836e+01 3.126914405787736495e+00 -7.661696914298407124e-05 -1.202986775263338299e-04 -4.059587301030991718e-07
4.400000000000000000e+01 3.900000000000000000e+01 2.360084744241189370e+01 3.161282619963642126e+00 -6.403495084510103710e-05 -1.166185248282225755e-04 -3.504249420942977603e-07
4.500000000000000000e+01 3.900000000000000000e+01 2.441311123146740414e+01 3.195120333532674994e+00 -5.222248499395259385e-05 -1.133985329401010272e-04 -2.937384093788949178e-07
4.600000000000000000e+01 3.900000000000000000e+01 2.523885892824792521e+01 3.228384827786081601e+00 -4.104063741002623653e-05 -1.106999508760702841e-04 -2.361181651413027643e-07
4.700000000000000000e+01 3.900000000000000000e+01 2.607680962081059661e+01 3.261046399085076430e+00 -3.035430206992730017e-05 -1.085629091076503066e-04 -1.777385406500991104e-07
4.800000000000000000e+01 3.900000000000000000e+01 2.692582403567251959e+01 3.293085827427337353e+00 -2.003494907148332721e-05 -1.070188186290495149e-04 -1.188046627844979893e-07
4.900000000000000000e+01 3.900000000000000000e+01 2.778488797889960793e+01 3.324492275012388198e+00 -9.957345536008307225e-06 -5.750522840523850164e-05 -5.949416637854689546e-08
0.000000000000000000e+00 4.000000000000000000e+01 2.915475947422650194e+01 3.372618174742180841e+00 -9.002212191396919468e-06 4.051491494747006764e-05 -5.314147709650497405e-08
1.000000000000000000e+00 4.000000000000000000e+01 2.830194339616981125e+01 3.342930473534179825e+00 -1.809854555563295193e-05 8.916401155459764000e-05 -1.061365316594068764e-07
2.000000000000000000e+00 4.000000000000000000e+01 2.745906043549196340e+01 3.312696184003978139e+00 -2.738365386944969268e-05 9.039936561038854849e-05 -1.588299405324438991e-07
3.000000000000000000e+00 4.000000000000000000e+01 2.662705391138869615e+01 3.281927763266063725e+00 -3.695461864713334393e-05 9.210879671136648259e-05 -2.110800829733085540e-07
4.000000000000000000e+00 4.000000000000000000e+01 2.580697580112788003e+01 3.250644835270194655e+00 -4.690981675596538557e-05 9.426678650496233560e-05 -2.627192490290471832e-07
5.000000000000000000e+00 4.000000000000000000e+01 2.500000000000000000e+01 3.218875824868200564e+00 -5.735180763782670669e-05 9.684188140590457828e-05 -3.136070819628202465e-07
6.000000000000000000e+00 4.000000000000000000e+01 2.420743687382040932e+01 3.186659894788506531e+00 -6.838411429802823726e-05 9.978620896855793518e-05 -3.635607638349130401e-07
7.000000000000000000e+00 4.000000000000000000e+01 2.343074902771996193e+01 3.154049220754765237e+00 -8.011446924094395164e-05 1.030400803281138330e-04 -4.124388419560827586e-07
8.000000000000000000e+00 4.000000000000000000e+01 2.267156809750926882e+01 3.121111632727582741e+00 -9.264875941156008269e-05 1.065205191727380883e-04 -4.600424871875207107e-07
9.000000000000000000e+00 4.000000000000000000e+01 2.193171219946130890e+01 3.087933635052880543e+00 -1.060935165670167843e-04 1.101241779694173790e-04 -5.062285514065853823e-07
1.000000000000000000e+01 4.000000000000000000e+01 2.121320343559642652e+01 3.054623791382182763e+00 -1.205457359476511331e-04 1.137152167293733985e-04 -5.507834871659733622e-07
1.100000000000000000e+01 4.000000000000000000e+01 2.051828452868319275e+01 3.021316416841191010e+00 -1.360928509688435518e-04 1.171270449078221088e-04 -5.935639875896073919e-07
1.200000000000000000e+01 4.000000000000000000e+01 1.984943324127920761e+01 2.988175454648966944e+00 -1.527965514904099445e-04 1.201509198682470777e-04 -6.343455109986172527e-07
1.300000000000000000e+01 4.000000000000000000e+01 1.920937271229854559e+01 2.955398322020263535e+00 -1.706880508530765270e-04 1.225386068199021050e-04 -6.729883717644874822e-07
1.400000000000000000e+01 4.000000000000000000e+01 1.860107523773827509e+01 2.923219387528862345e+00 -1.897441131071571493e-04 1.239952657567915811e-04 -7.092631293706104859e-07
1.500000000000000000e+01 4.000000000000000000e+01 1.802775637731994607e+01 2.891912591164868651e+00 -2.098763918874934926e-04 1.241879828458002924e-04 -7.430395417719727960e-07
1.600000000000000000e+01 4.000000000000000000e+01 1.749285568453590045e+01 2.861792550976190341e+00 -2.309004220030570938e-04 1.227498050439285605e-04 -7.740913578120926439e-07
1.700000000000000000e+01 4.000000000000000000e+01 1.700000000000000000e+01 2.833213344056216165e+00 -2.525226028489300969e-04 1.193022900128522246e-04 -8.023051294339233336e-07
1.800000000000000000e+01 4.000000000000000000e+01 1.655294535724684835e+01 2.806564053194035235e+00 -2.743106900205292617e-04 1.134794727953752132e-04 -8.274671953669310992e-07
1.900000000000000000e+01 4.000000000000000000e+01 1.615549442140351033e+01 2.782260203661346409e+00 -2.956929206036708379e-04 1.049714541390977824e-04 -8.494889924576688039e-07
2.000000000000000000e+01 4.000000000000000000e+01 1.581138830084189628e+01 2.760730458931123010e+00 -3.159517430694090342e-04 9.357041731016175513e-05 -8.681792447006852348e-07
2.100000000000000000e+01 4.000000000000000000e+01 1.552417469626002422e+01 2.742398466745327390e+00 -3.342620724133631670e-04 7.922766406215624863e-05 -8.834821335246441365e-07
2.200000000000000000e+01 4.000000000000000000e+01 1.529705854077835525e+01 2.727660557678850850e+00 -3.497361438728329320e-04 6.210009720237748623e-05 -8.952379162499579657e-07
2.300000000000000000e+01 4.000000000000000000e+01 1.513274595042155646e+01 2.716861001777119977e+00 -3.615195104376702460e-04 4.258281623093396369e-05 -9.034301230012500156e-07
2.400000000000000000e+01 4.000000000000000000e+01 1.503329637837290811e+01 2.710267499636143107e+00 -3.688839404680079124e-04 2.130575423083414660e-05 -9.079380252467478957e-07
2.500000000000000000e+01 4.000000000000000000e+01 1.500000000000000000e+01 2.708050201102210064e+00 -3.713436848751150605e-04 -9.087889288861804304e-07 -9.087889288863972709e-07
2.600000000000000000e+01 4.000000000000000000e+01 1.503329637837290811e+01 2.710267499636143107e+00 -3.687226582536455317e-04 -2.313021428871752522e-05 -9.059060930452587229e-07
2.700000000000000000e+01 4.000000000000000000e+01 1.513274595042155646e+01 2.716861001777119977e+00 -3.611955931280103841e-04 -4.442809517447160461e-05 -8.993621819603728890e-07
2.800000000000000000e+01 4.000000000000000000e+01 1.529705854077835525e+01 2.727660557678850850e+00 -3.492468937090383030e-04 -6.398014260096005976e-05 -8.891263859030565375e-07
2.900000000000000000e+01 4.000000000000000000e+01 1.552417469626002422e+01 2.742398466745327390e+00 -3.336033745288042619e-04 -8.115677697098449238e-05 -8.753151675060331233e-07
3.000000000000000000e+01 4.000000000000000000e+01 1.581138830084189628e+01 2.760730458931123010e+00 -3.151180881976952146e-04 -9.556309438967023999e-05 -8.579424440973131699e-07
3.100000000000000000e+01 4.000000000000000000e+01 1.615549442140351033e+01 2.782260203661346409e+00 -2.946772593053228985e-04 -1.070427240521375917e-04 -8.371638998067639642e-07
3.200000000000000000e+01 4.000000000000000000e+01 1.655294535724684835e+01 2.806564053194035235e+00 -2.731044661075823603e-04 -1.156447446443288705e-04 -8.130341328448868060e-07
3.300000000000000000e+01 4.000000000000000000e+01 1.700000000000000000e+01 2.833213344056216165e+00 -2.511155312521727839e-04 -1.215776783170330680e-04 -7.857409838400416027e-07
3.400000000000000000e+01 4.000000000000000000e+01 1.749285568453590045e+01 2.861792550976190341e+00 -2.292805259823423166e-04 -1.251519856739474051e-04 -7.553735158308564832e-07
3.500000000000000000e+01 4.000000000000000000e+01 1.802775637731994607e+01 2.891912591164868651e+00 -2.080296998464778446e-04 -1.267344994399176826e-04 -7.221430149069755708e-07
3.600000000000000000e+01 4.000000000000000000e+01 1.860107523773827509e+01 2.923219387528862345e+00 -1.876546893000715461e-04 -1.267043914447064544e-04 -6.861655440079314494e-07
3.700000000000000000e+01 4.000000000000000000e+01 1.920937271229854559e+01 2.955398322020263535e+00 -1.683376040379336693e-04 -1.254296215504322517e-04 -6.476664929449225949e-07
3.800000000000000000e+01 4.000000000000000000e+01 1.984943324127920761e+01 2.988175454648966944e+00 -1.501644449503937440e-04 -1.232439713862407442e-04 -6.067812270539683223e-07
3.900000000000000000e+01 4.000000000000000000e+01 2.051828452868319275e+01 3.021316416841191010e+00 -1.331556128548530560e-04 -1.204433807465894474e-04 -5.637402960547918673e-07
4.000000000000000000e+01 4.000000000000000000e+01 2.121320343559642652e+01 3.054623791382182763e+00 -1.172770300226618151e-04 -1.172770300226615983e-04 -5.186913914138717441e-07
4.100000000000000000e+01 4.000000000000000000e+01 2.193171219946130890e+01 3.087933635052880543e+00 -1.024635405625693276e-04 -1.139547683924137028e-04 -4.718625697128025175e-07
4.200000000000000000e+01 4.000000000000000000e+01 2.267156809750926882e+01 3.121111632727582741e+00 -8.862415334661961994e-05 -1.106440964539577966e-04 -4.234083513373287054e-07
4.300000000000000000e+01 4.000000000000000000e+01 2.343074902771996193e+01 3.154049220754765237e+00 -7.565758478982883639e-05 -1.074818129639497225e-04 -3.735485806449583522e-07
4.400000000000000000e+01 4.000000000000000000e+01 2.420743687382040932e+01 3.186659894788506531e+00 -6.345283402896137416e-05 -1.045719379740158122e-04 -3.224410604670403628e-07
4.500000000000000000e+01 4.000000000000000000e+01 2.500000000000000000e+01 3.218875824868200564e+00 -5.189866717974790091e-05 -1.019979907598201252e-04 -2.702939660663558272e-07
4.600000000000000000e+01 4.000000000000000000e+01 2.580697580112788003e+01 3.250644835270194655e+00 -4.088170884967279707e-05 -9.981974760023525897e-05 -2.172669330556032969e-07
4.700000000000000000e+01 4.000000000000000000e+01 2.662705391138869615e+01 3.281927763266063725e+00 -3.029175533884387924e-05 -9.808475525813471036e-05 -1.635552711877453439e-07
4.800000000000000000e+01 4.000000000000000000e+01 2.745906043549196340e+01 3.312696184003978139e+00 -2.001914060935629735e-05 -9.682338766176442897e-05 -1.093209244737311731e-07
4.900000000000000000e+01 4.000000000000000000e+01 2.830194339616981125e+01 3.342930473534179825e+00 -9.957192547462491319e-06 -5.197591443319405188e-05 -5.474709747772376484e-08
0.000000000000000000e+00 4.100000000000000000e+01 2.968164415931165934e+01 3.390528812968089500e+00 -9.004859587782196816e-06 3.643137381125594694e-05 -4.835198331262400510e-08
1.000000000000000000e+00 4.100000000000000000e+01 2.884441020371191300e+01 3.361916220410604339e+00 -1.809194873003055831e-05 7.997497257280370894e-05 -9.656685054464629343e-08
2.000000000000000000e+00 4.100000000000000000e+01 2.801785145224380003e+01 3.332841858891204101e+00 -2.734423456395650262e-05 8.098974812329053736e-05 -1.445136859028190021e-07
3.000000000000000000e+00 4.100000000000000000e+01 2.720294101747088789e+01 3.303325093099107601e+00 -3.684458238076127978e-05 8.238616720858449630e-05 -1.920456320103104686e-07
4.000000000000000000e+00 4.100000000000000000e+01 2.640075756488817049e+01 3.273392705380262058e+00 -4.667773427559430738e-05 8.414106997652726462e-05 -2.390345007565765605e-07
5.000000000000000000e+00 4.100000000000000000e+01 2.561249694973139412e+01 3.243080394472044325e+00 -5.692754537583899119e-05 8.621783897649581128e-05 -2.853207832886461154e-07
6.000000000000000000e+00 4.100000000000000000e+01 2.483948469674844262e+01 3.212434511952694027e+00 -6.767974269642255090e-05 8.857161912118695140e-05 -3.307762979912133756e-07
7.000000000000000000e+00 4.100000000000000000e+01 2.408318915758459156e+01 3.181514051770232498e+00 -7.901674183486827752e-05 9.113974226693347417e-05 -3.752272493280747918e-07
8.000000000000000000e+00 4.100000000000000000e+01 2.334523505985750447e+01 3.150392897331621977e+00 -9.102046797187135670e-05 9.384578388772529985e-05 -4.185440882046339954e-07
9.000000000000000000e+00 4.100000000000000000e+01 2.262741699796952233e+01 3.119162312519753844e+00 -1.037639903958769523e-04 9.658964029964892031e-05 -4.605388910866267151e-07
1.000000000000000000e+01 4.100000000000000000e+01 2.193171219946130890e+01 3.087933635052880543e+00 -1.173133477471371500e-04 9.925075503429355061e-05 -5.010811545889904892e-07
1.100000000000000000e+01 4.100000000000000000e+01 2.126029162546929996e+01 3.056841089916115806e+00 -1.317149611161112918e-04 1.016787487116573539e-04 -5.399711076378016505e-07
1.200000000000000000e+01 4.100000000000000000e+01 2.061552812808830382e+01 3.026044584462208586e+00 -1.469951979702500272e-04 1.036970282097710331e-04 -5.770797153521354736e-07
1.300000000000000000e+01 4.100000000000000000e+01 2.000000000000000000e+01 2.995732273553990854e+00 -1.631426119638254438e-04 1.050960610663008313e-04 -6.121998429760300287e-07
1.400000000000000000e+01 4.100000000000000000e+01 1.941648783894759944e+01 2.966122593724005441e+00 -1.801044997075712702e-04 1.056401133028778746e-04 -6.452083148287841158e-07
1.500000000000000000e+01 4.100000000000000000e+01 1.886796226411320632e+01 2.937465365426015218e+00 -1.977643348201913332e-04 1.050670106785272107e-04 -6.758971200911080210e-07
1.600000000000000000e+01 4.100000000000000000e+01 1.835755975068581947e+01 2.910041465176180786e+00 -2.159369647178808983e-04 1.031024978903477551e-04 -7.041549740899018597e-07
1.700000000000000000e+01 4.100000000000000000e+01 1.788854381999831844e+01 2.884160497896886000e+00 -2.343454699094340166e-04 9.947153678697777911e-05 -7.297809967728814337e-07
1.800000000000000000e+01 4.100000000000000000e+01 1.746424919657297892e+01 2.860155888303705929e+00 -2.526220705408778076e-04 9.392468012925792985e-05 -7.526828710753552532e-07
1.900000000000000000e+01 4.100000000000000000e+01 1.708800749063506075e+01 2.838376901134140873e+00 -2.702954016900300203e-04 8.626340620121507666e-05 -7.726756413319567363e-07
2.000000000000000000e+01 4.100000000000000000e+01 1.676305461424021104e+01 2.819177334666873147e+00 -2.868111649812039258e-04 7.637673180531455008e-05 -7.896932725257130997e-07
2.100000000000000000e+01 4.100000000000000000e+01 1.649242250247064234e+01 2.802901033147998877e+00 -3.015458276628892476e-04 6.427240442540482421e-05 -8.035754146141355081e-07
2.200000000000000000e+01 4.100000000000000000e+01 1.627882059609970611e+01 2.789864912993111012e+00 -3.138606652132466899e-04 5.010716578397939915e-05 -8.142889504931128536e-07
2.300000000000000000e+01 4.100000000000000000e+01 1.612451549659709826e+01 2.780340815507763796e+00 -3.231481389074680917e-04 3.419911855285866741e-05 -8.217057576676099068e-07
2.400000000000000000e+01 4.100000000000000000e+01 1.603121954188139853e+01 2.774538042447610042e+00 -3.289109438848537067e-04 1.702221883676771803e-05 -8.258307002790513801e-07
2.500000000000000000e+01 4.100000000000000000e+01 1.600000000000000000e+01 2.772588722239781145e+00 -3.308140819328006261e-04 -8.265735913903088372e-07 -8.265735913903088372e-07
2.600000000000000000e+01 4.100000000000000000e+01 1.603121954188139853e+01 2.774538042447610042e+00 -3.287437591061731501e-04 -1.868162976443286938e-05 -8.239800368011179071e-07
2.700000000000000000e+01 4.100000000000000000e+01 1.612451549659709826e+01 2.780340815507763796e+00 -3.228124096796776725e-04 -3.587724428336601899e-05 -8.180009528628746918e-07
2.800000000000000000e+01 4.100000000000000000e+01 1.627882059609970611e+01 2.789864912993111012e+00 -3.133536363035420219e-04 -5.181668895764797791e-05 -8.087227005609994024e-07
2.900000000000000000e+01 4.100000000000000000e+01 1.649242250247064234e+01 2.802901033147998877e+00 -3.008633679742742702e-04 -6.602608761198619589e-05 -7.961376327094392413e-07
3.000000000000000000e+01 4.100000000000000000e+01 1.676305461424021104e+01 2.819177334666873147e+00 -2.859476594889599071e-04 -7.818772098266101294e-05 -7.803700527598406156e-07
3.100000000000000000e+01 4.100000000000000000e+01 1.708800749063506075e+01 2.838376901134140873e+00 -2.692437886857499112e-04 -8.814508235181143635e-05 -7.614513351693807594e-07
3.200000000000000000e+01 4.100000000000000000e+01 1.746424919657297892e+01 2.860155888303705929e+00 -2.513736601849954778e-04 -9.589095295977170027e-05 -7.395383877429511157e-07
3.300000000000000000e+01 4.100000000000000000e+01 1.788854381999831844e+01 2.884160497896886000e+00 -2.328899946391733370e-04 -1.015367003855601477e-04 -7.146968934325760928e-07
3.400000000000000000e+01 4.100000000000000000e+01 1.835755975068581947e+01 2.910041465176180786e+00 -2.142623222396442591e-04 -1.052815079233571658e-04 -6.871091311000734891e-07
3.500000000000000000e+01 4.100000000000000000e+01 1.886796226411320632e+01 2.937465365426015218e+00 -1.958566449344138196e-04 -1.073753425937943110e-04 -6.568688131847275763e-07
3.600000000000000000e+01 4.100000000000000000e+01 1.941648783894759944e+01 2.966122593724005441e+00 -1.779477684057209110e-04 -1.080940134891322140e-04 -6.241753146735444166e-07
3.700000000000000000e+01 4.100000000000000000e+01 2.000000000000000000e+01 2.995732273553990854e+00 -1.607187854191313324e-04 -1.077124021873240682e-04 -5.891434228370330539e-07
3.800000000000000000e+01 4.100000000000000000e+01 2.061552812808830382e+01 3.026044584462208586e+00 -1.442837430803472955e-04 -1.064935202322546664e-04 -5.519812310051958743e-07
3.900000000000000000e+01 4.100000000000000000e+01 2.126029162546929996e+01 3.056841089916115806e+00 -1.286929048941049805e-04 -1.046737797000119171e-04 -5.128178756615489609e-07
4.000000000000000000e+01 4.100000000000000000e+01 2.193171219946130890e+01 3.087933635052880543e+00 -1.139547683924138112e-04 -1.024635405625691107e-04 -4.718625697127483073e-07
4.100000000000000000e+01 4.100000000000000000e+01 2.262741699796952233e+01 3.119162312519753844e+00 -1.000400282180628937e-04 -1.000400282180627853e-04 -4.292530875731211636e-07
4.200000000000000000e+01 4.100000000000000000e+01 2.334523505985750447e+01 3.150392897331621977e+00 -8.689872054108536839e-05 -9.755430894979307075e-05 -3.851936462133127154e-07
4.300000000000000000e+01 4.100000000000000000e+01 2.408318915758459156e+01 3.181514051770232498e+00 -7.446123192842639231e-05 -9.512735820867558416e-05 -3.398265243908919243e-07
4.400000000000000000e+01 4.100000000000000000e+01 2.483948469674844262e+01 3.212434511952694027e+00 -6.265021283068754050e-05 -9.285960721814163999e-05 -2.933467554954165453e-07
4.500000000000000000e+01 4.100000000000000000e+01 2.561249694973139412e+01 3.243080394472044325e+00 -5.137937139023757106e-05 -9.082740776081245013e-05 -2.458988489894425866e-07
4.600000000000000000e+01 4.100000000000000000e+01 2.640075756488817049e+01 3.273392705380262058e+00 -4.056112190382863184e-05 -8.909303903516626244e-05 -1.976665433843006504e-07
4.700000000000000000e+01 4.100000000000000000e+01 2.720294101747088789e+01 3.303325093099107601e+00 -3.010442673314959832e-05 -8.770034086733380688e-05 -1.487961522722005756e-07
4.800000000000000000e+01 4.100000000000000000e+01 2.801785145224380003e+01 3.332841858891204101e+00 -1.991924102803581083e-05 -8.668425583766812019e-05 -9.945994302954506202e-08
4.900000000000000000e+01 4.100000000000000000e+01 2.884441020371191300e+01 3.361916220410604339e+00 -9.914468055642753545e-06 -4.648829998727912376e-05 -4.980717078071397177e-08
0.000000000000000000e+00 4.200000000000000000e+01 3.023243291566194912e+01 3.408915285727075251e+00 -8.977900609879687797e-06 3.233743427308226288e-05 -4.339379650273716147e-08
1.000000000000000000e+00 4.200000000000000000e+01 2.941088233970548416e+01 3.381364753465939454e+00 -1.802721862008891914e-05 7.082463657842332741e-05 -8.666743974423247142e-08
2.000000000000000000e+00 4.200000000000000000e+01 2.860069929215018192e+01 3.353431168301373333e+00 -2.721892734598182042e-05 7.164673195965782701e-05 -1.296935916071065720e-07
3.000000000000000000e+00 4.200000000000000000e+01 2.780287754891568852e+01 3.325139524293711180e+00 -3.662458431965529048e-05 7.277529699972867783e-05 -1.723560942426050676e-07
4.000000000000000000e+00 4.200000000000000000e+01 2.701851217221259205e+01 3.296522267071218426e+00 -4.631410132248216043e-05 7.418382350988462419e-05 -2.145174891009227463e-07
5.000000000000000000e+00 4.200000000000000000e+01 2.624880949681337583e+01 3.267620635506829352e+00 -5.635788545476172018e-05 7.583987298507633475e-05 -2.560627953823843474e-07
6.000000000000000000e+00 4.200000000000000000e+01 2.549509756796392423e+01 3.238486181444841350e+00 -6.682246638523592374e-05 7.769701250952864885e-05 -2.968423598441482548e-07
7.000000000000000000e+00 4.200000000000000000e+01 2.475883680627989492e+01 3.209182467968105801e+00 -7.777326016666197923e-05 7.969935505266502723e-05 -3.367405098255284515e-07
8.000000000000000000e+00 4.200000000000000000e+01 2.404163056034261459e+01 3.179786934336188864e+00 -8.926758072506891465e-05 8.177327061172941355e-05 -3.755947106841772340e-07
9.000000000000000000e+00 4.200000000000000000e+01 2.334523505985750447e+01 3.150392897331621977e+00 -1.013573594034278616e-04 8.383129819415158571e-05 -4.132881472979576219e-07
1.000000000000000000e+01 4.200000000000000000e+01 2.267156809750926882e+01 3.121111632727582741e+00 -1.140789496608960243e-04 8.576424600913905901e-05 -4.496464881478682077e-07
1.100000000000000000e+01 4.200000000000000000e+01 2.202271554554523902e+01 3.092074445468741661e+00 -1.274550365508234084e-04 8.744519468470923155e-05 -4.845530438185086976e-07
1.200000000000000000e+01 4.200000000000000000e+01 2.140093455903269515e+01 3.063434592057092232e+00 -1.414807263648266652e-04 8.872326902053292563e-05 -5.178247279794944563e-07
1.300000000000000000e+01 4.200000000000000000e+01 2.080865204668481283e+01 3.035368864001244837e+00 -1.561241694235240905e-04 8.942930508258086202e-05 -5.493480467739890460e-07
1.400000000000000000e+01 4.200000000000000000e+01 2.024845673131658685e+01 3.008078579849176926e+00 -1.713091473595232611e-04 8.937354290042569174e-05 -5.789361065629185926e-07
1.500000000000000000e+01 4.200000000000000000e+01 1.972308292331602075e+01 2.981789671809223385e+00 -1.869151765408640217e-04 8.835551783549066424e-05 -6.064833150621262367e-07
1.600000000000000000e+01 4.200000000000000000e+01 1.923538406167134340e+01 2.956751502819134902e+00 -2.027588119756322787e-04 8.616866995468587705e-05 -6.318055158623060372e-07
1.700000000000000000e+01 4.200000000000000000e+01 1.878829422805593552e+01 2.933234028466648269e+00 -2.185967910002611057e-04 8.261718418985531526e-05 -6.548109436311459058e-07
1.800000000000000000e+01 4.200000000000000000e+01 1.838477631085023489e+01 2.911522947741509437e+00 -2.341118367223127012e-04 7.752954101477920953e-05 -6.753257707790621608e-07
1.900000000000000000e+01 4.200000000000000000e+01 1.802775637731994607e+01 2.891912591164868651e+00 -2.489262662221172762e-04 7.078235969877166422e-05 -6.932785689191950373e-07
2.000000000000000000e+01 4.200000000000000000e+01 1.772004514666934938e+01 2.874696492954126548e+00 -2.626014096562634490e-04 6.231999133730252785e-05 -7.085137395462185600e-07
2.100000000000000000e+01 4.200000000000000000e+01 1.746424919657297892e+01 2.860155888303705929e+00 -2.746703965646052348e-04 5.217816383011348452e-05 -7.209865053990236958e-07
2.200000000000000000e+01 4.200000000000000000e+01 1.726267650163206824e+01 2.848546743252702296e+00 -2.846577110896789022e-04 4.049778595779864217e-05 -7.305668697453731458e-07
2.300000000000000000e+01 4.200000000000000000e+01 1.711724276862369010e+01 2.840086304508533832e+00 -2.921315477280429871e-04 2.753253755932694689e-05 -7.372420043047283808e-07
2.400000000000000000e+01 4.200000000000000000e+01 1.702938636592640265e+01 2.834940461490259800e+00 -2.967353173184176466e-04 1.363981120550161220e-05 -7.409135426038110026e-07
2.500000000000000000e+01 4.200000000000000000e+01 1.700000000000000000e+01 2.833213344056216165e+00 -2.982405317663334044e-04 -7.416041502056238549e-07 -7.416041502056238549e-07
2.600000000000000000e+01 4.200000000000000000e+01 1.702938636592640265e+01 2.834940461490259800e+00 -2.965628995606261814e-04 -1.512854203559457159e-05 -7.392511035483623899e-07
2.700000000000000000e+01 4.200000000000000000e+01 1.711724276862369010e+01 2.840086304508533832e+00 -2.917853287086175345e-04 -2.903797237184047638e-05 -7.339138210765835599e-07
2.800000000000000000e+01 4.200000000000000000e+01 1.726267650163206824e+01 2.848546743252702296e+00 -2.841349357303798052e-04 -4.203110089555665754e-05 -7.255668013544719006e-07
2.900000000000000000e+01 4.200000000000000000e+01 1.746424919657297892e+01 2.860155888303705929e+00 -2.739668669635690222e-04 -5.375080015640237765e-05 -7.143049513846401466e-07
3.000000000000000000e+01 4.200000000000000000e+01 1.772004514666934938e+01 2.874696492954126548e+00 -2.617115200315396151e-04 -6.394351510114588098e-05 -7.001390434984659100e-07
3.100000000000000000e+01 4.200000000000000000e+01 1.802775637731994607e+01 2.891912591164868651e+00 -2.478428601376776253e-04 -7.246872474817316230e-05 -6.831957860264090479e-07
3.200000000000000000e+01 4.200000000000000000e+01 1.838477631085023489e+01 2.911522947741509437e+00 -2.328262625125697297e-04 -7.929095059775229624e-05 -6.635189926023970716e-07
3.300000000000000000e+01 4.200000000000000000e+01 1.878829422805593552e+01 2.933234028466648269e+00 -2.170986869063462436e-04 -8.446634037168184936e-05 -6.412614851612243039e-07
3.400000000000000000e+01 4.200000000000000000e+01 1.923538406167134340e+01 2.956751502819134902e+00 -2.010361778475951893e-04 -8.811863596918788778e-05 -6.164951385264749034e-07
3.500000000000000000e+01 4.200000000000000000e+01 1.972308292331602075e+01 2.981789671809223385e+00 -1.849540860325059669e-04 -9.041994560599433441e-05 -5.893918730370080114e-07
3.600000000000000000e+01 4.200000000000000000e+01 2.024845673131658685e+01 3.008078579849176926e+00 -1.690938301200362297e-04 -9.156653192942396709e-05 -5.600456329857067192e-07
3.700000000000000000e+01 4.200000000000000000e+01 2.080865204668481283e+01 3.035368864001244837e+00 -1.536366493089147043e-04 -9.176559622505863628e-05 -5.286399070478882065e-07
3.800000000000000000e+01 4.200000000000000000e+01 2.140093455903269515e+01 3.063434592057092232e+00 -1.387009070109857510e-04 -9.121809086121439227e-05 -4.952845193278987423e-07
3.900000000000000000e+01 4.200000000000000000e+01 2.202271554554523902e+01 3.092074445468741661e+00 -1.243602647225335077e-04 -9.011440605865596309e-05 -4.601673068136725997e-07
4.000000000000000000e+01 4.200000000000000000e+01 2.267156809750926882e+01 3.121111632727582741e+00 -1.106440964539577966e-04 -8.862415334661951152e-05 -4.234083513373829155e-07
4.100000000000000000e+01 4.200000000000000000e+01 2.334523505985750447e+01 3.150392897331621977e+00 -9.755430894979312496e-05 -8.689872054108525997e-05 -3.851936462133127154e-07
4.200000000000000000e+01 4.200000000000000000e+01 2.404163056034261459e+01 3.179786934336188864e+00 -8.506530016432140365e-05 -8.506530016432129523e-05 -3.456490867206896134e-07
4.300000000000000000e+01 4.200000000000000000e+01 2.475883680627989492e+01 3.209182467968105801e+00 -7.313721716443641850e-05 -8.323330525355189459e-05 -3.049541779155695055e-07
